"Sample","TimestampUtc","AppCpuPercent","AppWorkingSetMiB","AppPrivateMiB","AppThreads","AppHandles","TreeProcessCount","TreeWorkingSetMiB","TreePrivateMiB","PowerShellCount","PowerShellWorkingSetMiB","PowerShellPrivateMiB","ConhostCount","ConhostWorkingSetMiB","ConhostPrivateMiB"
"916","2026-07-19T02:37:31.4285895+00:00","0.7844","243.027","241.078","44","596","28","2140.844","948.777","18","1823.41","694.922","9","74.398","12.77"
"917","2026-07-19T02:37:32.4352366+00:00","0.3104","242.902","240.941","44","596","28","2140.738","948.66","18","1823.41","694.922","9","74.398","12.77"
"918","2026-07-19T02:37:33.4400954+00:00","0.6997","242.73","240.781","44","596","28","2140.621","948.574","18","1823.41","694.922","9","74.398","12.77"
"919","2026-07-19T02:37:34.4342547+00:00","0.0786","242.812","240.871","45","598","28","2140.621","948.562","18","1823.41","694.922","9","74.398","12.77"
"920","2026-07-19T02:37:35.4273363+00:00","0.8654","242.742","240.836","45","598","28","2140.91","948.867","18","1823.41","694.922","9","74.398","12.77"
"921","2026-07-19T02:37:36.4343040+00:00","0.3103","242.559","240.617","45","598","28","2140.371","948.312","18","1823.41","694.922","9","74.398","12.77"
"922","2026-07-19T02:37:37.4295378+00:00","1.1775","242.539","240.766","44","596","28","2140.352","948.461","18","1823.41","694.922","9","74.398","12.77"
"923","2026-07-19T02:37:38.4277330+00:00","0.0783","242.344","240.41","45","598","28","2140.211","948.16","18","1823.41","694.922","9","74.398","12.77"
"924","2026-07-19T02:37:39.4362069+00:00","0.3873","242.422","240.652","44","596","28","2140.27","948.383","18","1823.41","694.922","9","74.398","12.77"
"925","2026-07-19T02:37:40.4327046+00:00","0.1568","242.73","240.762","44","596","28","2140.551","948.473","18","1823.41","694.922","9","74.398","12.77"
"926","2026-07-19T02:37:41.4286809+00:00","0.3922","242.371","240.441","44","596","28","2140.539","948.48","18","1823.41","694.922","9","74.398","12.77"
"927","2026-07-19T02:37:42.4217034+00:00","0.3147","241.125","239.105","45","598","28","2139.078","946.941","18","1823.41","694.922","9","74.398","12.77"
"928","2026-07-19T02:37:43.4318831+00:00","0.8507","243.277","241.375","45","598","28","2138.785","946.688","18","1823.41","694.922","9","74.398","12.77"
"929","2026-07-19T02:37:44.4386236+00:00","0.388","243.375","241.438","45","598","28","2138.934","946.793","18","1823.41","694.922","9","74.398","12.77"
"930","2026-07-19T02:37:45.4261387+00:00","0.5538","243.082","241.137","45","598","28","2140.93","948.902","18","1823.41","694.922","9","74.398","12.77"
"931","2026-07-19T02:37:46.4341127+00:00","0.3875","243.387","241.43","44","596","28","2141.219","949.145","18","1823.41","694.922","9","74.398","12.77"
"932","2026-07-19T02:37:47.4310915+00:00","0.5485","243.02","241.082","45","598","28","2140.836","948.781","18","1823.41","694.922","9","74.398","12.77"
"933","2026-07-19T02:37:48.4252188+00:00","0.5501","243.133","241.168","44","596","28","2141.02","948.938","18","1823.41","694.922","9","74.398","12.77"
"934","2026-07-19T02:37:49.4331822+00:00","0.155","242.738","240.773","44","596","28","2140.547","948.465","18","1823.41","694.922","9","74.398","12.77"
"935","2026-07-19T02:37:50.4237250+00:00","0.5521","243","241.047","44","596","28","2140.809","948.738","18","1823.41","694.922","9","74.398","12.77"
"936","2026-07-19T02:37:51.4344921+00:00","0.0773","242.855","240.91","45","598","28","2140.676","948.613","18","1823.41","694.922","9","74.398","12.77"
"937","2026-07-19T02:37:52.4295693+00:00","0.8636","243.207","241.27","45","598","28","2141.07","949.012","18","1823.41","694.922","9","74.398","12.77"
"938","2026-07-19T02:37:53.4363466+00:00","0.2328","243.172","241.227","45","598","28","2140.98","948.918","18","1823.41","694.922","9","74.398","12.77"
"939","2026-07-19T02:37:54.4298594+00:00","0.9436","243.676","241.848","46","600","28","2141.52","949.57","18","1823.41","694.922","9","74.398","12.77"
"940","2026-07-19T02:37:55.4311094+00:00","0.4682","243.055","241.109","45","598","28","2140.93","948.867","18","1823.41","694.922","9","74.398","12.77"
"941","2026-07-19T02:37:56.4261008+00:00","0.7067","243.23","241.309","45","598","28","2141.09","949.039","18","1823.41","694.922","9","74.398","12.77"
"942","2026-07-19T02:37:57.4356549+00:00","0.0774","243.035","241.07","44","596","28","2140.852","948.77","18","1823.41","694.922","9","74.398","12.77"
"943","2026-07-19T02:37:58.4395234+00:00","0.5448","242.914","240.973","44","596","28","2140.723","948.664","18","1823.41","694.922","9","74.398","12.77"
"944","2026-07-19T02:37:59.4309679+00:00","0.2364","242.805","240.84","44","596","28","2140.613","948.531","18","1823.41","694.922","9","74.398","12.77"
"945","2026-07-19T02:38:00.4362298+00:00","0.544","243.332","241.422","45","598","28","2141.156","949.129","18","1823.41","694.922","9","74.398","12.77"
"946","2026-07-19T02:38:01.4298092+00:00","0.629","242.914","240.969","45","598","28","2140.777","948.715","18","1823.41","694.922","9","74.398","12.77"
"947","2026-07-19T02:38:02.4249032+00:00","0.4711","242.5","240.555","45","598","28","2140.406","948.344","18","1823.41","694.922","9","74.398","12.77"
"948","2026-07-19T02:38:03.4333154+00:00","0.7747","243.07","241.125","45","598","28","2140.957","948.895","18","1823.41","694.922","9","74.398","12.77"
"949","2026-07-19T02:38:04.4396524+00:00","0.5434","242.711","240.766","45","598","28","2140.52","948.457","18","1823.41","694.922","9","74.398","12.77"
"950","2026-07-19T02:38:05.4237587+00:00","0.3969","242.633","240.691","45","598","28","2140.477","948.418","18","1823.41","694.922","9","74.398","12.77"
"951","2026-07-19T02:38:06.4339436+00:00","0.464","242.672","240.703","44","596","28","2140.488","948.402","18","1823.41","694.922","9","74.398","12.77"
"952","2026-07-19T02:38:07.4283818+00:00","0.6285","243.055","241.121","45","598","28","2140.832","948.754","18","1823.41","694.922","9","74.398","12.77"
"953","2026-07-19T02:38:08.4364405+00:00","0.155","242.41","240.441","44","596","28","2140.625","948.539","18","1823.41","694.922","9","74.398","12.77"
"954","2026-07-19T02:38:09.4318350+00:00","0.7064","242.469","240.551","45","598","28","2140.309","948.273","18","1823.41","694.922","9","74.398","12.77"
"955","2026-07-19T02:38:10.4274466+00:00","0.3923","242.414","240.465","45","598","28","2140.234","948.168","18","1823.41","694.922","9","74.398","12.77"
"956","2026-07-19T02:38:11.4387113+00:00","0.618","242.77","240.844","45","598","28","2140.652","948.602","18","1823.41","694.922","9","74.398","12.77"
"957","2026-07-19T02:38:12.4304543+00:00","0.5514","242.41","240.461","45","598","28","2140.586","948.52","18","1823.41","694.922","9","74.398","12.77"
"958","2026-07-19T02:38:13.4393386+00:00","0.9292","242.414","240.5","45","598","28","2140.578","948.547","18","1823.41","694.922","9","74.398","12.77"
"959","2026-07-19T02:38:14.4347464+00:00","0.157","241.289","239.262","45","598","28","2140.367","948.301","18","1823.41","694.922","9","74.398","12.77"
"960","2026-07-19T02:38:15.4248149+00:00","0.7891","241.18","239.156","44","596","28","2139.023","946.883","18","1823.41","694.922","9","74.398","12.77"
"961","2026-07-19T02:38:16.4342180+00:00","0.1548","241.121","239.066","44","596","28","2138.969","946.797","18","1823.41","694.922","9","74.398","12.77"
"962","2026-07-19T02:38:17.4209279+00:00","0.5542","243.371","241.508","44","596","28","2139.184","947.039","18","1823.41","694.922","9","74.398","12.77"
"963","2026-07-19T02:38:18.4315174+00:00","0.3092","243.262","241.34","45","598","28","2141.102","949.062","18","1823.41","694.922","9","74.398","12.77"
"964","2026-07-19T02:38:19.4400151+00:00","1.0071","243.371","241.699","46","600","28","2141.273","949.473","18","1823.41","694.922","9","74.398","12.77"
"965","2026-07-19T02:38:20.4339441+00:00","0.3144","243.129","241.305","45","598","28","2141.016","949.051","18","1823.41","694.922","9","74.398","12.77"
"966","2026-07-19T02:38:21.4287157+00:00","1.021","243.652","241.766","45","598","28","2142.191","950.219","18","1823.41","694.922","9","74.398","12.77"
"967","2026-07-19T02:38:22.4224559+00:00","0.3145","243.094","241.23","45","598","28","2140.902","948.922","18","1823.41","694.922","9","74.398","12.77"
"968","2026-07-19T02:38:23.4220628+00:00","0.1563","243.098","241.148","45","598","28","2140.914","948.93","18","1823.41","694.922","9","74.398","12.77"
"969","2026-07-19T02:38:24.4314069+00:00","0.5418","243.074","241.152","44","596","28","2140.891","948.852","18","1823.41","694.922","9","74.398","12.77"
"970","2026-07-19T02:38:25.4287329+00:00","0.235","242.883","240.852","44","596","28","2140.691","948.543","18","1823.41","694.922","9","74.398","12.77"
"971","2026-07-19T02:38:26.4356769+00:00","0.5431","242.988","240.973","44","596","28","2140.797","948.664","18","1823.41","694.922","9","74.398","12.77"
"972","2026-07-19T02:38:27.4273936+00:00","0.3939","243.164","241.027","45","598","28","2141.141","948.852","18","1823.41","694.922","9","74.398","12.77"
"973","2026-07-19T02:38:28.4317056+00:00","0.9335","243.629","241.238","46","600","28","2141.438","948.93","18","1823.41","694.922","9","74.398","12.77"
"974","2026-07-19T02:38:29.4228510+00:00","0.2365","243.469","241.02","45","598","28","2141.324","948.758","18","1823.41","694.922","9","74.398","12.77"
"975","2026-07-19T02:38:30.4323840+00:00","1.1608","243.613","241.223","46","600","28","2141.422","948.914","18","1823.41","694.922","9","74.398","12.77"
"976","2026-07-19T02:38:31.4286056+00:00","0.5489","243.449","241","45","598","28","2141.258","948.691","18","1823.41","694.922","9","74.398","12.77"
"977","2026-07-19T02:38:32.4228213+00:00","0.4715","243.574","241.152","45","598","28","2141.383","948.844","18","1823.41","694.922","9","74.398","12.77"
"978","2026-07-19T02:38:33.4337871+00:00","0.1546","243.387","240.918","44","596","28","2141.309","948.723","18","1823.41","694.922","9","74.398","12.77"
"979","2026-07-19T02:38:34.4300138+00:00","0.4705","243.031","240.699","44","596","28","2141.277","948.824","18","1823.41","694.922","9","74.398","12.77"
"980","2026-07-19T02:38:35.4235682+00:00","0.0786","242.91","240.441","44","596","28","2140.777","948.191","18","1823.41","694.922","9","74.398","12.77"
"981","2026-07-19T02:38:36.4323510+00:00","0.6196","243.105","240.871","46","598","28","2140.945","948.594","18","1823.41","694.922","9","74.398","12.77"
"982","2026-07-19T02:38:37.4279499+00:00","1.0201","243.203","240.809","47","602","28","2141.047","948.535","18","1823.41","694.922","9","74.398","12.77"
"983","2026-07-19T02:38:38.4305184+00:00","0.7013","243.5","241.066","45","598","28","2141.438","948.887","18","1823.41","694.922","9","74.398","12.77"
"984","2026-07-19T02:38:39.4341279+00:00","0.7784","242.883","240.469","46","600","28","2140.727","948.195","18","1823.41","694.922","9","74.398","12.77"
"985","2026-07-19T02:38:40.4215644+00:00","0.0791","241.758","239.23","45","598","28","2139.664","947.082","18","1823.41","694.922","9","74.398","12.77"
"986","2026-07-19T02:38:41.4379990+00:00","0.538","241.684","239.156","45","598","28","2140.633","948.074","18","1823.41","694.922","9","74.398","12.77"
"987","2026-07-19T02:38:42.4273501+00:00","0.1579","243.348","240.879","44","596","28","2139.457","946.785","18","1823.41","694.922","9","74.398","12.77"
"988","2026-07-19T02:38:43.4295378+00:00","0.4677","243.633","241.164","44","596","28","2139.477","946.805","18","1823.41","694.922","9","74.398","12.77"
"989","2026-07-19T02:38:44.4292642+00:00","0.3126","243.355","240.887","44","596","28","2139.406","946.734","18","1823.41","694.922","9","74.398","12.77"
"990","2026-07-19T02:38:45.4277438+00:00","0.8607","243.887","241.473","46","600","28","2141.484","948.953","18","1823.41","694.922","9","74.398","12.77"
"991","2026-07-19T02:38:46.4389622+00:00","0.0773","243.492","241.043","45","598","28","2141.504","948.941","18","1823.41","694.922","9","74.398","12.77"
"992","2026-07-19T02:38:47.4343881+00:00","0.5494","243.629","241.207","45","598","28","2141.457","948.914","18","1823.41","694.922","9","74.398","12.77"
"993","2026-07-19T02:38:48.4390766+00:00","0.4666","243.559","241.109","45","598","28","2141.367","948.801","18","1823.41","694.922","9","74.398","12.77"
"994","2026-07-19T02:38:49.4322234+00:00","0.472","243.695","241.266","45","598","28","2141.512","948.965","18","1823.41","694.922","9","74.398","12.77"
"995","2026-07-19T02:38:50.4386321+00:00","0.3105","243.535","241.086","45","598","28","2141.344","948.777","18","1823.41","694.922","9","74.398","12.77"
"996","2026-07-19T02:38:51.4313748+00:00","0.7083","243.484","241.055","44","596","28","2141.293","948.746","18","1823.41","694.922","9","74.398","12.77"
"997","2026-07-19T02:38:52.4267211+00:00","0.314","243.375","240.906","44","596","28","2141.211","948.625","18","1823.41","694.922","9","74.398","12.77"
"998","2026-07-19T02:38:53.4319721+00:00","0.3886","243.52","241.113","45","598","28","2141.34","948.812","18","1823.41","694.922","9","74.398","12.77"
"999","2026-07-19T02:38:54.4381892+00:00","0.3882","243.473","241.027","45","598","28","2141.281","948.719","18","1823.41","694.922","9","74.398","12.77"
"1000","2026-07-19T02:38:55.4298345+00:00","0.4727","243.648","241.246","45","598","28","2141.457","948.938","18","1823.41","694.922","9","74.398","12.77"
"1001","2026-07-19T02:38:56.4216843+00:00","0.0788","243.484","241.035","45","598","28","2141.312","948.746","18","1823.41","694.922","9","74.398","12.77"
"1002","2026-07-19T02:38:57.4297879+00:00","0.775","243.855","241.535","45","598","28","2141.688","949.191","18","1823.41","694.922","9","74.398","12.77"
"1003","2026-07-19T02:38:58.4347733+00:00","0.2332","243.645","241.199","45","598","28","2141.453","948.891","18","1823.41","694.922","9","74.398","12.77"
"1004","2026-07-19T02:38:59.4305515+00:00","0.863","243.352","240.984","45","598","28","2141.594","949.16","18","1823.41","694.922","9","74.398","12.77"
"1005","2026-07-19T02:39:00.4217994+00:00","0.1576","243.488","241.02","44","596","28","2141.297","948.711","18","1823.41","694.922","9","74.398","12.77"
"1006","2026-07-19T02:39:01.4369393+00:00","0.3078","243.141","240.672","44","596","28","2141.059","948.543","18","1823.41","694.922","9","74.398","12.77"
"1007","2026-07-19T02:39:02.4349813+00:00","0.7828","243.266","240.816","45","598","28","2141.297","948.73","18","1823.41","694.922","9","74.398","12.77"
"1008","2026-07-19T02:39:03.4358026+00:00","0.3903","243.246","240.797","45","598","28","2141.059","948.492","18","1823.41","694.922","9","74.398","12.77"
"1009","2026-07-19T02:39:04.4301551+00:00","1.0214","243.145","240.84","45","598","28","2140.953","948.531","18","1823.41","694.922","9","74.398","12.77"
"1010","2026-07-19T02:39:05.4252545+00:00","0.4711","243.598","241.176","46","600","28","2141.418","948.879","18","1823.41","694.922","9","74.398","12.77"
"1011","2026-07-19T02:39:06.4348575+00:00","0.8512","243.133","240.676","44","596","28","2141.258","948.684","18","1823.41","694.922","9","74.398","12.77"
"1012","2026-07-19T02:39:07.4259172+00:00","0.2365","241.922","239.395","45","598","28","2140.848","948.281","18","1823.41","694.922","9","74.398","12.77"
"1013","2026-07-19T02:39:08.4341906+00:00","0.8523","241.805","239.262","44","596","28","2140.758","948.184","18","1823.41","694.922","9","74.398","12.77"
"1014","2026-07-19T02:39:09.4256282+00:00","0.3152","241.578","239.023","44","596","28","2139.562","946.891","18","1823.41","694.922","9","74.398","12.77"
"1015","2026-07-19T02:39:10.4316565+00:00","0.3883","241.586","239.031","44","596","28","2139.473","946.801","18","1823.41","694.922","9","74.398","12.77"
"1016","2026-07-19T02:39:11.4236591+00:00","0.3938","243.383","240.934","45","598","28","2139.41","946.766","18","1823.41","694.922","9","74.398","12.77"
"1017","2026-07-19T02:39:12.4341309+00:00","0.7732","243.883","241.535","45","598","28","2139.695","947.051","18","1823.41","694.922","9","74.398","12.77"
"1018","2026-07-19T02:39:13.4254179+00:00","0.7093","243.758","241.309","45","598","28","2139.453","946.809","18","1823.41","694.922","9","74.398","12.77"
"1019","2026-07-19T02:39:14.4376414+00:00","0.3859","244.125","241.781","45","598","28","2141.934","949.473","18","1823.41","694.922","9","74.398","12.77"
"1020","2026-07-19T02:39:15.4336132+00:00","0.1569","243.781","241.32","44","596","28","2141.59","949.012","18","1823.41","694.922","9","74.398","12.77"
"1021","2026-07-19T02:39:16.4339608+00:00","0.9372","243.883","241.535","45","598","28","2141.691","949.227","18","1823.41","694.922","9","74.398","12.77"
"1022","2026-07-19T02:39:17.4266815+00:00","0.3935","243.766","241.312","44","596","28","2141.609","949.039","18","1823.41","694.922","9","74.398","12.77"
"1023","2026-07-19T02:39:18.4316560+00:00","0.6219","243.719","241.371","44","596","28","2141.574","949.094","18","1823.41","694.922","9","74.398","12.77"
"1024","2026-07-19T02:39:19.4379230+00:00","0.1553","243.609","241.168","44","596","28","2141.422","948.863","18","1823.41","694.922","9","74.398","12.77"
"1025","2026-07-19T02:39:20.4315576+00:00","0.629","243.633","241.246","45","598","28","2141.441","948.938","18","1823.41","694.922","9","74.398","12.77"
"1026","2026-07-19T02:39:21.4253208+00:00","0.3931","243.602","241.262","45","598","28","2141.43","948.973","18","1823.41","694.922","9","74.398","12.77"
"1027","2026-07-19T02:39:22.4320047+00:00","0.1552","243.363","240.914","45","598","28","2141.32","948.844","18","1823.41","694.922","9","74.398","12.77"
"1028","2026-07-19T02:39:23.4320876+00:00","0.7031","243.621","241.301","46","600","28","2141.449","949.012","18","1823.41","694.922","9","74.398","12.77"
"1029","2026-07-19T02:39:24.4358918+00:00","0.3113","243.289","240.82","44","596","28","2141.098","948.512","18","1823.41","694.922","9","74.398","12.77"
"1030","2026-07-19T02:39:25.4319852+00:00","0.7059","243.488","241.223","45","598","28","2141.398","948.941","18","1823.41","694.922","9","74.398","12.77"
"1031","2026-07-19T02:39:26.4249756+00:00","0.236","243.254","240.785","44","596","28","2141.066","948.48","18","1823.41","694.922","9","74.398","12.77"
"1032","2026-07-19T02:39:27.4351757+00:00","0.6187","243.328","240.992","44","596","28","2141.141","948.688","18","1823.41","694.922","9","74.398","12.77"
"1033","2026-07-19T02:39:28.4228918+00:00","0.0791","243.324","240.855","44","596","28","2141.23","948.645","18","1823.41","694.922","9","74.398","12.77"
"1034","2026-07-19T02:39:29.4249202+00:00","0.3898","243.617","241.336","45","598","28","2141.453","949.055","18","1823.41","694.922","9","74.398","12.77"
"1035","2026-07-19T02:39:30.4348529+00:00","0.1547","243.332","240.883","45","598","28","2141.168","948.602","18","1823.41","694.922","9","74.398","12.77"
"1036","2026-07-19T02:39:31.4278216+00:00","0.9441","243.695","241.422","46","600","28","2141.516","949.121","18","1823.41","694.922","9","74.398","12.77"
"1037","2026-07-19T02:39:32.4326880+00:00","0.3887","243.5","241.078","46","600","28","2141.348","948.809","18","1823.41","694.922","9","74.398","12.77"
"1038","2026-07-19T02:39:33.4279483+00:00","0.8635","243.652","241.352","46","598","28","2141.48","949.062","18","1823.41","694.922","9","74.398","12.77"
"1039","2026-07-19T02:39:34.4224958+00:00","0.3142","242.883","240.441","45","598","28","2141.148","948.582","18","1823.41","694.922","9","74.398","12.77"
"1040","2026-07-19T02:39:35.4322680+00:00","0.5416","243.312","240.871","44","596","28","2141.121","948.562","18","1823.41","694.922","9","74.398","12.77"
"1041","2026-07-19T02:39:36.4286902+00:00","0.4704","243.188","240.719","44","596","28","2140.996","948.41","18","1823.41","694.922","9","74.398","12.77"
"1042","2026-07-19T02:39:37.4367194+00:00","0.3875","244.98","243","45","598","28","2142.793","950.695","18","1823.41","694.922","9","74.398","12.77"
"1043","2026-07-19T02:39:38.4241478+00:00","0.2374","243.113","240.664","45","598","28","2141.305","948.738","18","1823.41","694.922","9","74.398","12.77"
"1044","2026-07-19T02:39:39.4313705+00:00","0.7756","242.133","239.688","46","600","28","2141.203","948.703","18","1823.41","694.922","9","74.398","12.77"
"1045","2026-07-19T02:39:40.4394737+00:00","0.62","241.809","239.281","45","598","28","2139.777","947.133","18","1823.41","694.922","9","74.398","12.77"
"1046","2026-07-19T02:39:41.4320814+00:00","0.6297","243.125","240.789","47","602","28","2140.992","948.539","18","1823.41","694.922","9","74.398","12.77"
"1047","2026-07-19T02:39:42.4257050+00:00","0.3931","241.859","239.332","45","598","28","2139.668","947.023","18","1823.41","694.922","9","74.398","12.77"
"1048","2026-07-19T02:39:43.4349568+00:00","0.2322","241.852","239.324","45","598","28","2139.812","947.168","18","1823.41","694.922","9","74.398","12.77"
"1049","2026-07-19T02:39:44.4230242+00:00","0.6325","241.848","239.309","44","596","28","2140.824","948.254","18","1823.41","694.922","9","74.398","12.77"
"1050","2026-07-19T02:39:45.4277611+00:00","0.0778","243.594","241.141","44","596","28","2140.59","948.004","18","1823.41","694.922","9","74.398","12.77"
"1051","2026-07-19T02:39:46.4352062+00:00","0.6204","243.539","241.105","44","596","28","2139.23","946.559","18","1823.41","694.922","9","74.398","12.77"
"1052","2026-07-19T02:39:47.4329522+00:00","0.2349","243.645","241.223","46","600","28","2139.508","946.891","18","1823.41","694.922","9","74.398","12.77"
"1053","2026-07-19T02:39:48.4362204+00:00","0.7787","243.758","241.328","45","598","28","2141.566","949.02","18","1823.41","694.922","9","74.398","12.77"
"1054","2026-07-19T02:39:49.4286005+00:00","0.3936","243.66","241.211","45","598","28","2141.422","948.855","18","1823.41","694.922","9","74.398","12.77"
"1055","2026-07-19T02:39:50.4395715+00:00","0.6182","243.629","241.234","46","600","28","2141.445","948.926","18","1823.41","694.922","9","74.398","12.77"
"1056","2026-07-19T02:39:51.4302352+00:00","0.0789","243.621","241.176","45","598","28","2141.445","948.883","18","1823.41","694.922","9","74.398","12.77"
"1057","2026-07-19T02:39:52.4372456+00:00","0.4655","243.578","241.16","45","598","28","2141.387","948.852","18","1823.41","694.922","9","74.398","12.77"
"1058","2026-07-19T02:39:53.4275556+00:00","0.3944","243.348","240.891","44","596","28","2141.156","948.582","18","1823.41","694.922","9","74.398","12.77"
"1059","2026-07-19T02:39:54.4229238+00:00","0.3924","243.926","241.547","44","596","28","2141.738","949.242","18","1823.41","694.922","9","74.398","12.77"
"1060","2026-07-19T02:39:55.4346476+00:00","0.0772","243.652","241.184","44","596","28","2141.477","948.891","18","1823.41","694.922","9","74.398","12.77"
"1061","2026-07-19T02:39:56.4245734+00:00","0.6314","243.996","241.648","45","598","28","2141.805","949.34","18","1823.41","694.922","9","74.398","12.77"
"1062","2026-07-19T02:39:57.4255770+00:00","0.2341","243.773","241.324","45","598","28","2141.613","949.047","18","1823.41","694.922","9","74.398","12.77"
"1063","2026-07-19T02:39:58.4340078+00:00","0.9297","243.379","240.992","45","598","28","2141.188","948.684","18","1823.41","694.922","9","74.398","12.77"
"1064","2026-07-19T02:39:59.4293742+00:00","0.5494","243.836","241.414","46","600","28","2141.645","949.105","18","1823.41","694.922","9","74.398","12.77"
"1065","2026-07-19T02:40:00.4399410+00:00","0.0773","243.602","241.152","45","598","28","2141.438","948.934","18","1823.41","694.922","9","74.398","12.77"
"1066","2026-07-19T02:40:01.4286284+00:00","0.7902","243.797","241.363","45","598","28","2141.664","949.113","18","1823.41","694.922","9","74.398","12.77"
"1067","2026-07-19T02:40:02.4313162+00:00","0.3896","243.285","240.816","44","596","28","2141.094","948.508","18","1823.41","694.922","9","74.398","12.77"
"1068","2026-07-19T02:40:03.4279321+00:00","0.4703","243.371","241.02","44","596","28","2141.18","948.711","18","1823.41","694.922","9","74.398","12.77"
"1069","2026-07-19T02:40:04.4358064+00:00","0","243.234","240.766","44","596","28","2141.102","948.516","18","1823.41","694.922","9","74.398","12.77"
"1070","2026-07-19T02:40:05.4306320+00:00","0.9424","243.492","241.094","45","598","28","2141.301","948.785","18","1823.41","694.922","9","74.398","12.77"
"1071","2026-07-19T02:40:06.4275924+00:00","0.7053","243.355","240.906","45","598","28","2141.285","948.719","18","1823.41","694.922","9","74.398","12.77"
"1072","2026-07-19T02:40:07.4375650+00:00","0.3094","244.676","242.734","45","598","28","2142.824","950.766","18","1823.41","694.922","9","74.398","12.77"
"1073","2026-07-19T02:40:08.4337942+00:00","0.6274","243.238","240.816","46","598","28","2141.047","948.508","18","1823.41","694.922","9","74.398","12.77"
"1074","2026-07-19T02:40:09.4262337+00:00","0.6298","243.641","241.18","44","596","28","2141.449","948.871","18","1823.41","694.922","9","74.398","12.77"
"1075","2026-07-19T02:40:10.4384031+00:00","0","242.98","240.539","45","598","28","2141.09","948.531","18","1823.41","694.922","9","74.398","12.77"
"1076","2026-07-19T02:40:11.4307300+00:00","0.6298","243.027","240.727","44","596","28","2140.914","948.504","18","1823.41","694.922","9","74.398","12.77"
"1077","2026-07-19T02:40:12.4375830+00:00","0.2328","241.77","239.215","44","596","28","2140.734","948.148","18","1823.41","694.922","9","74.398","12.77"
"1078","2026-07-19T02:40:13.4202518+00:00","1.0335","241.777","239.422","44","596","28","2139.68","947.207","18","1823.41","694.922","9","74.398","12.77"
"1079","2026-07-19T02:40:14.4299697+00:00","0.7737","241.609","239.082","45","598","28","2139.574","946.93","18","1823.41","694.922","9","74.398","12.77"
"1080","2026-07-19T02:40:15.4365566+00:00","0.3105","243.648","241.453","45","598","28","2139.68","947.289","18","1823.41","694.922","9","74.398","12.77"
"1081","2026-07-19T02:40:16.4273470+00:00","0.7885","244.406","242.035","45","598","28","2139.523","946.879","18","1823.41","694.922","9","74.398","12.77"
"1082","2026-07-19T02:40:17.4374202+00:00","0","243.535","241.113","46","600","28","2139.535","946.984","18","1823.41","694.922","9","74.398","12.77"
"1083","2026-07-19T02:40:18.4276898+00:00","0.8678","244.035","241.59","45","598","28","2139.418","946.773","18","1823.41","694.922","9","74.398","12.77"
"1084","2026-07-19T02:40:19.4311746+00:00","0.2336","243.633","241.184","45","598","28","2141.441","948.875","18","1823.41","694.922","9","74.398","12.77"
"1085","2026-07-19T02:40:20.4398226+00:00","0.4647","243.496","241.031","44","596","28","2141.305","948.723","18","1823.41","694.922","9","74.398","12.77"
"1086","2026-07-19T02:40:21.4354821+00:00","0.1569","243.32","240.852","44","596","28","2141.129","948.543","18","1823.41","694.922","9","74.398","12.77"
"1087","2026-07-19T02:40:22.4275673+00:00","0.63","243.504","241.047","44","596","28","2141.352","948.77","18","1823.41","694.922","9","74.398","12.77"
"1088","2026-07-19T02:40:23.4354948+00:00","0.155","243.645","241.195","45","598","28","2141.453","948.887","18","1823.41","694.922","9","74.398","12.77"
"1089","2026-07-19T02:40:24.4312699+00:00","1.2553","243.754","241.344","46","600","28","2141.562","949.035","18","1823.41","694.922","9","74.398","12.77"
"1090","2026-07-19T02:40:25.4393336+00:00","0.155","243.512","241.062","45","598","28","2141.328","948.762","18","1823.41","694.922","9","74.398","12.77"
"1091","2026-07-19T02:40:26.4343664+00:00","0.7066","243.969","241.633","46","598","28","2141.777","949.324","18","1823.41","694.922","9","74.398","12.77"
"1092","2026-07-19T02:40:27.4299028+00:00","0.4709","243.461","241.012","45","598","28","2141.27","948.703","18","1823.41","694.922","9","74.398","12.77"
"1093","2026-07-19T02:40:28.4328244+00:00","0.5453","243.414","241","45","598","28","2141.27","948.715","18","1823.41","694.922","9","74.398","12.77"
"1094","2026-07-19T02:40:29.4392089+00:00","0.0776","243.371","240.902","44","596","28","2141.18","948.594","18","1823.41","694.922","9","74.398","12.77"
"1095","2026-07-19T02:40:30.4256185+00:00","0.4752","243.652","241.207","44","596","28","2141.469","948.906","18","1823.41","694.922","9","74.398","12.77"
"1096","2026-07-19T02:40:31.4319598+00:00","0.4658","243.367","240.898","44","596","28","2141.289","948.723","18","1823.41","694.922","9","74.398","12.77"
"1097","2026-07-19T02:40:32.4251534+00:00","0.5506","243.863","241.465","46","600","28","2141.676","949.16","18","1823.41","694.922","9","74.398","12.77"
"1098","2026-07-19T02:40:33.4344841+00:00","0","243.523","241.102","46","600","28","2141.379","948.84","18","1823.41","694.922","9","74.398","12.77"
"1099","2026-07-19T02:40:34.4247635+00:00","0.6311","243.328","240.965","46","600","28","2141.52","949.016","18","1823.41","694.922","9","74.398","12.77"
"1100","2026-07-19T02:40:35.4314516+00:00","0.4656","243.18","240.758","46","600","28","2141","948.461","18","1823.41","694.922","9","74.398","12.77"
"1101","2026-07-19T02:40:36.4239271+00:00","0.3936","242.25","239.832","46","600","28","2141.16","948.691","18","1823.41","694.922","9","74.398","12.77"
