"Sample","TimestampUtc","AppCpuPercent","AppWorkingSetMiB","AppPrivateMiB","AppThreads","AppHandles","TreeProcessCount","TreeWorkingSetMiB","TreePrivateMiB","PowerShellCount","PowerShellWorkingSetMiB","PowerShellPrivateMiB","ConhostCount","ConhostWorkingSetMiB","ConhostPrivateMiB"
"941","2026-07-19T01:52:59.7896866+00:00","0.314","239.656","239.586","44","596","28","2139.094","943.367","18","1824.961","690.859","9","74.402","12.848"
"942","2026-07-19T01:53:00.7991173+00:00","0.6192","241.746","241.781","44","596","28","2139.172","943.453","18","1824.961","690.859","9","74.402","12.848"
"943","2026-07-19T01:53:01.7972830+00:00","0.0783","241.523","241.539","44","596","28","2140.93","945.289","18","1824.961","690.859","9","74.402","12.848"
"944","2026-07-19T01:53:02.7910678+00:00","0.7861","241.535","241.625","45","598","28","2141.148","945.566","18","1824.961","690.859","9","74.402","12.848"
"945","2026-07-19T01:53:03.7845588+00:00","0.3932","241.773","241.812","45","598","28","2141.141","945.523","18","1824.961","690.859","9","74.402","12.848"
"946","2026-07-19T01:53:04.7930313+00:00","0.6972","241.699","241.812","46","600","28","2141.062","945.52","18","1824.961","690.859","9","74.402","12.848"
"947","2026-07-19T01:53:05.7894373+00:00","1.0193","241.758","241.855","46","600","28","2141.121","945.562","18","1824.961","690.859","9","74.402","12.848"
"948","2026-07-19T01:53:06.7968330+00:00","0.1551","241.633","241.668","45","598","28","2141.004","945.449","18","1824.961","690.859","9","74.402","12.848"
"949","2026-07-19T01:53:07.7881472+00:00","0.7881","241.676","241.793","46","600","28","2141.07","945.527","18","1824.961","690.859","9","74.402","12.848"
"950","2026-07-19T01:53:08.7974675+00:00","0.0774","241.516","241.527","44","596","28","2140.891","945.246","18","1824.961","690.859","9","74.402","12.848"
"951","2026-07-19T01:53:09.7914941+00:00","0.4716","241.574","241.609","44","596","28","2140.953","945.332","18","1824.961","690.859","9","74.402","12.848"
"952","2026-07-19T01:53:10.7874639+00:00","0.3922","241.562","241.594","45","598","28","2140.898","945.246","18","1824.961","690.859","9","74.402","12.848"
"953","2026-07-19T01:53:11.7932481+00:00","0.4661","241.637","241.711","45","598","28","2141.004","945.422","18","1824.961","690.859","9","74.402","12.848"
"954","2026-07-19T01:53:12.7929915+00:00","0.3126","241.453","241.488","45","598","28","2140.926","945.305","18","1824.961","690.859","9","74.402","12.848"
"955","2026-07-19T01:53:13.7857053+00:00","1.0231","241.762","241.883","47","602","28","2141.141","945.605","18","1824.961","690.859","9","74.402","12.848"
"956","2026-07-19T01:53:14.7904531+00:00","0.5443","241.613","241.676","46","600","28","2140.977","945.383","18","1824.961","690.859","9","74.402","12.848"
"957","2026-07-19T01:53:15.7855893+00:00","0.7851","241.621","241.691","46","598","28","2141.051","945.465","18","1824.961","690.859","9","74.402","12.848"
"958","2026-07-19T01:53:16.7928237+00:00","0.4654","241.527","241.586","46","600","28","2140.895","945.297","18","1824.961","690.859","9","74.402","12.848"
"959","2026-07-19T01:53:17.7976982+00:00","0.4665","241.156","241.188","44","596","28","2140.844","945.219","18","1824.961","690.859","9","74.402","12.848"
"960","2026-07-19T01:53:18.7915361+00:00","0.3144","241.215","241.227","44","596","28","2140.625","944.98","18","1824.961","690.859","9","74.402","12.848"
"961","2026-07-19T01:53:19.7988467+00:00","0.3878","241.398","241.434","44","596","28","2140.773","945.152","18","1824.961","690.859","9","74.402","12.848"
"962","2026-07-19T01:53:20.7919536+00:00","0.3147","241.598","241.633","45","598","28","2140.977","945.355","18","1824.961","690.859","9","74.402","12.848"
"963","2026-07-19T01:53:21.7846955+00:00","1.1017","241.59","241.691","46","600","28","2140.984","945.43","18","1824.961","690.859","9","74.402","12.848"
"964","2026-07-19T01:53:22.7906030+00:00","0.5437","241.383","241.445","46","600","28","2140.957","945.363","18","1824.961","690.859","9","74.402","12.848"
"965","2026-07-19T01:53:23.7856766+00:00","0.7066","241.168","241.273","46","600","28","2140.535","944.984","18","1824.961","690.859","9","74.402","12.848"
"966","2026-07-19T01:53:24.7846932+00:00","0.0782","241.086","241.129","45","598","28","2140.469","944.855","18","1824.961","690.859","9","74.402","12.848"
"967","2026-07-19T01:53:25.7916333+00:00","0.4655","241.148","241.25","46","600","28","2140.512","944.957","18","1824.961","690.859","9","74.402","12.848"
"968","2026-07-19T01:53:26.7998354+00:00","0.155","241.234","241.246","44","596","28","2140.602","944.957","18","1824.961","690.859","9","74.402","12.848"
"969","2026-07-19T01:53:27.7965933+00:00","0.1568","241.012","241.016","44","596","28","2140.789","945.16","18","1824.961","690.859","9","74.402","12.848"
"970","2026-07-19T01:53:28.7932341+00:00","0.3919","239.918","239.781","44","596","28","2140.672","944.965","18","1824.961","690.859","9","74.402","12.848"
"971","2026-07-19T01:53:29.7866219+00:00","0.7078","239.785","239.676","45","598","28","2139.426","943.609","18","1824.961","690.859","9","74.402","12.848"
"972","2026-07-19T01:53:30.7947169+00:00","0.5425","242.172","241.988","46","600","28","2141.543","945.703","18","1824.961","690.859","9","74.402","12.848"
"973","2026-07-19T01:53:31.7915941+00:00","0.627","242.195","241.758","46","600","28","2141.574","945.48","18","1824.961","690.859","9","74.402","12.848"
"974","2026-07-19T01:53:32.7995187+00:00","0.9301","242.43","242","46","600","28","2141.797","945.711","18","1824.961","690.859","9","74.402","12.848"
"975","2026-07-19T01:53:33.7945844+00:00","0","242.133","241.695","46","598","28","2141.512","945.418","18","1824.961","690.859","9","74.402","12.848"
"976","2026-07-19T01:53:34.7927169+00:00","0.4696","242.348","241.922","46","600","28","2141.699","945.59","18","1824.961","690.859","9","74.402","12.848"
"977","2026-07-19T01:53:35.7898897+00:00","0.1567","241.969","241.477","44","596","28","2141.332","945.184","18","1824.961","690.859","9","74.402","12.848"
"978","2026-07-19T01:53:36.7995030+00:00","0.5417","242.23","241.762","44","596","28","2141.598","945.473","18","1824.961","690.859","9","74.402","12.848"
"979","2026-07-19T01:53:37.7926313+00:00","0.1573","242.125","241.633","44","596","28","2141.602","945.477","18","1824.961","690.859","9","74.402","12.848"
"980","2026-07-19T01:53:38.7897441+00:00","0.8619","242.395","241.969","46","598","28","2141.766","945.684","18","1824.961","690.859","9","74.402","12.848"
"981","2026-07-19T01:53:39.7890832+00:00","0.6254","242.27","241.828","46","600","28","2141.637","945.539","18","1824.961","690.859","9","74.402","12.848"
"982","2026-07-19T01:53:40.7936633+00:00","1.011","242.559","242.168","47","602","28","2141.969","945.91","18","1824.961","690.859","9","74.402","12.848"
"983","2026-07-19T01:53:41.7879863+00:00","0.6286","242.234","241.766","45","598","28","2141.613","945.488","18","1824.961","690.859","9","74.402","12.848"
"984","2026-07-19T01:53:42.7968352+00:00","0.1549","242.066","241.574","44","596","28","2141.441","945.293","18","1824.961","690.859","9","74.402","12.848"
"985","2026-07-19T01:53:43.7956978+00:00","0.4693","242.168","241.688","44","596","28","2141.531","945.395","18","1824.961","690.859","9","74.402","12.848"
"986","2026-07-19T01:53:44.7886921+00:00","0.3147","241.891","241.398","44","596","28","2141.254","945.105","18","1824.961","690.859","9","74.402","12.848"
"987","2026-07-19T01:53:45.7964539+00:00","0.5427","241.961","241.477","44","596","28","2141.328","945.188","18","1824.961","690.859","9","74.402","12.848"
"988","2026-07-19T01:53:46.7895774+00:00","0.3933","241.996","241.523","45","598","28","2141.379","945.25","18","1824.961","690.859","9","74.402","12.848"
"989","2026-07-19T01:53:47.7846782+00:00","0.6281","242.18","241.75","46","600","28","2141.543","945.457","18","1824.961","690.859","9","74.402","12.848"
"990","2026-07-19T01:53:48.7901877+00:00","0.3108","241.992","241.555","46","598","28","2141.363","945.27","18","1824.961","690.859","9","74.402","12.848"
"991","2026-07-19T01:53:49.7986744+00:00","0.7747","242.223","241.77","45","598","28","2141.594","945.484","18","1824.961","690.859","9","74.402","12.848"
"992","2026-07-19T01:53:50.7946156+00:00","0.1569","242.059","241.621","46","598","28","2141.422","945.328","18","1824.961","690.859","9","74.402","12.848"
"993","2026-07-19T01:53:51.7957098+00:00","0.5463","242.023","241.582","45","598","28","2141.484","945.367","18","1824.961","690.859","9","74.402","12.848"
"994","2026-07-19T01:53:52.7916059+00:00","0.3922","241.793","241.301","44","596","28","2141.172","945.023","18","1824.961","690.859","9","74.402","12.848"
"995","2026-07-19T01:53:53.7971661+00:00","0.4662","241.586","241.145","44","596","28","2140.957","944.859","18","1824.961","690.859","9","74.402","12.848"
"996","2026-07-19T01:53:54.7900268+00:00","0.1574","241.48","240.988","44","596","28","2140.844","944.695","18","1824.961","690.859","9","74.402","12.848"
"997","2026-07-19T01:53:55.7941847+00:00","0.2334","240.699","240.148","45","598","28","2140.207","944.047","18","1824.961","690.859","9","74.402","12.848"
"998","2026-07-19T01:53:56.7946403+00:00","0.859","241.68","241.238","46","600","28","2141.465","945.395","18","1824.961","690.859","9","74.402","12.848"
"999","2026-07-19T01:53:57.7865489+00:00","0.5513","241.953","241.512","46","600","28","2141.324","945.227","18","1824.961","690.859","9","74.402","12.848"
"1000","2026-07-19T01:53:58.7933577+00:00","0.6208","242.109","241.688","46","600","28","2141.66","945.609","18","1824.961","690.859","9","74.402","12.848"
"1001","2026-07-19T01:53:59.7868273+00:00","0.5505","241.426","240.988","46","600","28","2141.203","945.109","18","1824.961","690.859","9","74.402","12.848"
"1002","2026-07-19T01:54:00.7912128+00:00","0.3889","241.648","241.199","45","598","28","2141.023","944.918","18","1824.961","690.859","9","74.402","12.848"
"1003","2026-07-19T01:54:01.7833458+00:00","0.1575","241.395","240.902","44","596","28","2140.812","944.664","18","1824.961","690.859","9","74.402","12.848"
"1004","2026-07-19T01:54:02.7903532+00:00","0.6207","240.336","239.773","44","596","28","2141","944.867","18","1824.961","690.859","9","74.402","12.848"
"1005","2026-07-19T01:54:03.7986972+00:00","0.0775","240.188","239.609","44","596","28","2139.629","943.395","18","1824.961","690.859","9","74.402","12.848"
"1006","2026-07-19T01:54:04.7928252+00:00","0.7859","242.422","241.973","45","598","28","2140.086","943.957","18","1824.961","690.859","9","74.402","12.848"
"1007","2026-07-19T01:54:05.7841947+00:00","0.7881","242.566","242.137","46","600","28","2139.668","943.484","18","1824.961","690.859","9","74.402","12.848"
"1008","2026-07-19T01:54:06.7917563+00:00","0.6203","242.492","242.043","45","598","28","2139.711","943.527","18","1824.961","690.859","9","74.402","12.848"
"1009","2026-07-19T01:54:07.7897425+00:00","0.7045","242.477","242.055","46","598","28","2141.848","945.77","18","1824.961","690.859","9","74.402","12.848"
"1010","2026-07-19T01:54:08.7974518+00:00","0.8528","242.34","241.895","44","596","28","2141.73","945.617","18","1824.961","690.859","9","74.402","12.848"
"1011","2026-07-19T01:54:09.7927894+00:00","0.2355","242.309","241.848","44","596","28","2141.676","945.559","18","1824.961","690.859","9","74.402","12.848"
"1012","2026-07-19T01:54:10.7897419+00:00","0.862","242.629","242.203","45","598","28","2141.992","945.91","18","1824.961","690.859","9","74.402","12.848"
"1013","2026-07-19T01:54:11.7985867+00:00","0.1549","242.191","241.719","44","596","28","2141.555","945.426","18","1824.961","690.859","9","74.402","12.848"
"1014","2026-07-19T01:54:12.7896210+00:00","0.1577","241.945","241.449","44","596","28","2141.582","945.457","18","1824.961","690.859","9","74.402","12.848"
"1015","2026-07-19T01:54:13.7908784+00:00","0.9363","242.172","241.73","46","600","28","2141.574","945.477","18","1824.961","690.859","9","74.402","12.848"
"1016","2026-07-19T01:54:14.7851871+00:00","0.7071","242.02","241.574","46","600","28","2141.391","945.289","18","1824.961","690.859","9","74.402","12.848"
"1017","2026-07-19T01:54:15.7927586+00:00","0.6203","242.02","241.527","44","596","28","2141.387","945.238","18","1824.961","690.859","9","74.402","12.848"
"1018","2026-07-19T01:54:16.7831451+00:00","0.5522","242.223","241.773","46","600","28","2141.602","945.496","18","1824.961","690.859","9","74.402","12.848"
"1019","2026-07-19T01:54:17.7947767+00:00","0.3861","242.117","241.625","44","596","28","2141.48","945.332","18","1824.961","690.859","9","74.402","12.848"
"1020","2026-07-19T01:54:18.7931093+00:00","0.313","242.043","241.602","46","598","28","2141.461","945.363","18","1824.961","690.859","9","74.402","12.848"
"1021","2026-07-19T01:54:19.7939898+00:00","0.3903","241.961","241.484","44","596","28","2141.34","945.199","18","1824.961","690.859","9","74.402","12.848"
"1022","2026-07-19T01:54:20.7835676+00:00","0.1579","241.895","241.398","44","596","28","2141.258","945.105","18","1824.961","690.859","9","74.402","12.848"
"1023","2026-07-19T01:54:21.7888206+00:00","0.6995","241.926","241.461","44","596","28","2141.297","945.176","18","1824.961","690.859","9","74.402","12.848"
"1024","2026-07-19T01:54:22.7977077+00:00","0","241.93","241.488","46","598","28","2141.301","945.203","18","1824.961","690.859","9","74.402","12.848"
"1025","2026-07-19T01:54:23.7846027+00:00","0.7125","242.133","241.723","46","600","28","2141.531","945.453","18","1824.961","690.859","9","74.402","12.848"
"1026","2026-07-19T01:54:24.7941354+00:00","0.2322","242.098","241.652","46","600","28","2141.465","945.363","18","1824.961","690.859","9","74.402","12.848"
"1027","2026-07-19T01:54:25.7984783+00:00","0.7779","241.656","241.215","46","600","28","2141.191","945.145","18","1824.961","690.859","9","74.402","12.848"
"1028","2026-07-19T01:54:26.7934333+00:00","0.6282","241.73","241.254","45","598","28","2141.094","944.961","18","1824.961","690.859","9","74.402","12.848"
"1029","2026-07-19T01:54:27.7872498+00:00","0.2358","241.605","241.164","46","598","28","2140.969","944.871","18","1824.961","690.859","9","74.402","12.848"
"1030","2026-07-19T01:54:28.7986242+00:00","0.3862","241.441","240.953","44","596","28","2140.82","944.676","18","1824.961","690.859","9","74.402","12.848"
"1031","2026-07-19T01:54:29.7915451+00:00","0.3147","241.629","241.141","44","596","28","2141.066","944.922","18","1824.961","690.859","9","74.402","12.848"
"1032","2026-07-19T01:54:30.7878492+00:00","0.5489","241.473","240.969","44","596","28","2141.125","944.973","18","1824.961","690.859","9","74.402","12.848"
"1033","2026-07-19T01:54:31.7850349+00:00","0.235","240.438","239.91","46","600","28","2140.824","944.719","18","1824.961","690.859","9","74.402","12.848"
"1034","2026-07-19T01:54:32.7896523+00:00","0.9332","240.574","240.047","46","600","28","2139.938","943.754","18","1824.961","690.859","9","74.402","12.848"
"1035","2026-07-19T01:54:33.7856640+00:00","0.3922","240.266","239.766","47","602","28","2139.777","943.621","18","1824.961","690.859","9","74.402","12.848"
"1036","2026-07-19T01:54:34.7884129+00:00","0.6233","241.637","241.207","46","600","28","2141","944.914","18","1824.961","690.859","9","74.402","12.848"
"1037","2026-07-19T01:54:35.7967756+00:00","0.2324","241.359","240.891","45","598","28","2140.758","944.633","18","1824.961","690.859","9","74.402","12.848"
"1038","2026-07-19T01:54:36.7896696+00:00","0.7868","240.363","239.859","46","598","28","2140.926","944.84","18","1824.961","690.859","9","74.402","12.848"
"1039","2026-07-19T01:54:37.7865347+00:00","0.1567","242.105","241.609","44","596","28","2139.559","943.32","18","1824.961","690.859","9","74.402","12.848"
"1040","2026-07-19T01:54:38.7988696+00:00","0.3859","242.156","241.695","44","596","28","2141.535","945.418","18","1824.961","690.859","9","74.402","12.848"
"1041","2026-07-19T01:54:39.7968458+00:00","0","242.254","241.781","45","598","28","2141.617","945.488","18","1824.961","690.859","9","74.402","12.848"
"1042","2026-07-19T01:54:40.7941928+00:00","0.7833","242.641","242.207","46","600","28","2142.039","946.051","18","1824.961","690.859","9","74.402","12.848"
"1043","2026-07-19T01:54:41.7926327+00:00","0.626","242.387","242.016","46","600","28","2141.754","945.727","18","1824.961","690.859","9","74.402","12.848"
"1044","2026-07-19T01:54:42.7991145+00:00","0.1552","242.23","241.785","46","600","28","2141.594","945.492","18","1824.961","690.859","9","74.402","12.848"
"1045","2026-07-19T01:54:43.7939741+00:00","0.3926","245.629","245.363","46","600","28","2144.996","949.074","18","1824.961","690.859","9","74.402","12.848"
"1046","2026-07-19T01:54:44.7879066+00:00","0.4716","249.086","248.77","45","598","28","2148.453","952.48","18","1824.961","690.859","9","74.402","12.848"
"1047","2026-07-19T01:54:45.7988697+00:00","0.3864","249.066","248.754","44","596","28","2148.434","952.465","18","1824.961","690.859","9","74.402","12.848"
"1048","2026-07-19T01:54:46.7935396+00:00","0.2356","248.676","248.336","44","596","28","2148.043","952.047","18","1824.961","690.859","9","74.402","12.848"
"1049","2026-07-19T01:54:47.7886451+00:00","0.5496","252.926","252.754","44","596","28","2152.328","956.492","18","1824.961","690.859","9","74.402","12.848"
"1050","2026-07-19T01:54:48.7939729+00:00","0.1554","252.742","252.586","45","598","28","2152.105","956.293","18","1824.961","690.859","9","74.402","12.848"
"1051","2026-07-19T01:54:49.7885693+00:00","1.0997","253.066","252.988","47","602","28","2152.43","956.695","18","1824.961","690.859","9","74.402","12.848"
"1052","2026-07-19T01:54:50.7966837+00:00","0.155","252.895","252.758","45","598","28","2152.258","956.465","18","1824.961","690.859","9","74.402","12.848"
"1053","2026-07-19T01:54:51.7984706+00:00","0.7019","252.953","252.852","46","600","28","2152.324","956.566","18","1824.961","690.859","9","74.402","12.848"
"1054","2026-07-19T01:54:52.7920918+00:00","0","256.379","256.262","46","600","28","2155.715","959.887","18","1824.961","690.859","9","74.402","12.848"
"1055","2026-07-19T01:54:53.7884365+00:00","0.3136","255.887","255.738","45","598","28","2155.25","959.445","18","1824.961","690.859","9","74.402","12.848"
"1056","2026-07-19T01:54:54.7965349+00:00","0.775","256.109","255.938","44","596","28","2155.492","959.664","18","1824.961","690.859","9","74.402","12.848"
"1057","2026-07-19T01:54:55.7851537+00:00","0.158","256.008","255.836","44","596","28","2155.371","959.543","18","1824.961","690.859","9","74.402","12.848"
"1058","2026-07-19T01:54:56.7937857+00:00","0.4647","255.945","255.777","44","596","28","2155.316","959.492","18","1824.961","690.859","9","74.402","12.848"
"1059","2026-07-19T01:54:57.7977093+00:00","0.0778","255.828","255.68","45","598","28","2155.441","959.637","18","1824.961","690.859","9","74.402","12.848"
"1060","2026-07-19T01:54:58.7910600+00:00","0.7865","255.766","255.664","46","600","28","2155.48","959.719","18","1824.961","690.859","9","74.402","12.848"
"1061","2026-07-19T01:54:59.7988644+00:00","0.4651","255.496","255.352","45","598","28","2155.148","959.348","18","1824.961","690.859","9","74.402","12.848"
"1062","2026-07-19T01:55:00.7899791+00:00","0.7094","257.395","257.301","46","598","28","2155.426","959.672","18","1824.961","690.859","9","74.402","12.848"
"1063","2026-07-19T01:55:01.7958853+00:00","0.5437","255.82","255.648","44","596","28","2155.23","959.402","18","1824.961","690.859","9","74.402","12.848"
"1064","2026-07-19T01:55:02.7925448+00:00","0.5487","255.844","255.715","44","596","28","2155.211","959.426","18","1824.961","690.859","9","74.402","12.848"
"1065","2026-07-19T01:55:03.7868544+00:00","0.55","255.555","255.383","44","596","28","2155.305","959.477","18","1824.961","690.859","9","74.402","12.848"
"1066","2026-07-19T01:55:04.8007821+00:00","0.0771","254.379","254.129","44","596","28","2153.914","958.008","18","1824.961","690.859","9","74.402","12.848"
"1067","2026-07-19T01:55:05.7928007+00:00","0.4725","254.348","254.098","44","596","28","2153.797","957.891","18","1824.961","690.859","9","74.402","12.848"
"1068","2026-07-19T01:55:06.7927048+00:00","0.3125","254.492","254.301","46","599","28","2153.91","958.062","18","1824.961","690.859","9","74.402","12.848"
"1069","2026-07-19T01:55:07.7852229+00:00","1.0233","254.348","254.152","46","600","28","2153.773","957.922","18","1824.961","690.859","9","74.402","12.848"
"1070","2026-07-19T01:55:08.7836244+00:00","0","256.273","256.125","45","598","28","2153.59","957.684","18","1824.961","690.859","9","74.402","12.848"
"1071","2026-07-19T01:55:09.7950062+00:00","0.4635","256.457","256.336","46","598","28","2153.641","957.789","18","1824.961","690.859","9","74.402","12.848"
"1072","2026-07-19T01:55:10.8000173+00:00","0.3887","256.461","256.312","45","598","28","2156.055","960.25","18","1824.961","690.859","9","74.402","12.848"
"1073","2026-07-19T01:55:11.7918992+00:00","0.3938","256.375","256.203","44","596","28","2155.746","959.918","18","1824.961","690.859","9","74.402","12.848"
"1074","2026-07-19T01:55:12.7869836+00:00","0.3926","256.273","256.102","44","596","28","2155.641","959.812","18","1824.961","690.859","9","74.402","12.848"
"1075","2026-07-19T01:55:13.7941889+00:00","0.543","256.246","256.078","44","596","28","2155.609","959.785","18","1824.961","690.859","9","74.402","12.848"
"1076","2026-07-19T01:55:14.7843865+00:00","0.3156","255.984","255.812","44","596","28","2155.348","959.52","18","1824.961","690.859","9","74.402","12.848"
"1077","2026-07-19T01:55:15.7937472+00:00","0.8514","256.352","256.242","46","600","28","2155.723","959.949","18","1824.961","690.859","9","74.402","12.848"
"1078","2026-07-19T01:55:16.7864912+00:00","0.6296","256.238","256.117","46","600","28","2155.602","959.824","18","1824.961","690.859","9","74.402","12.848"
"1079","2026-07-19T01:55:17.7981645+00:00","0.3861","256.219","256.082","44","596","28","2155.582","959.789","18","1824.961","690.859","9","74.402","12.848"
"1080","2026-07-19T01:55:18.7884212+00:00","0.3156","256.332","256.215","46","600","28","2155.695","959.922","18","1824.961","690.859","9","74.402","12.848"
"1081","2026-07-19T01:55:19.7964502+00:00","0","256.035","255.859","44","596","28","2155.402","959.57","18","1824.961","690.859","9","74.402","12.848"
"1082","2026-07-19T01:55:20.7915855+00:00","0.6281","256.133","255.977","44","596","28","2155.496","959.684","18","1824.961","690.859","9","74.402","12.848"
"1083","2026-07-19T01:55:21.7946788+00:00","0.3115","255.941","255.766","44","596","28","2155.309","959.477","18","1824.961","690.859","9","74.402","12.848"
"1084","2026-07-19T01:55:22.7888735+00:00","0.7072","256.039","255.863","44","596","28","2155.406","959.574","18","1824.961","690.859","9","74.402","12.848"
"1085","2026-07-19T01:55:23.7953018+00:00","0.1553","255.809","255.633","44","596","28","2155.176","959.344","18","1824.961","690.859","9","74.402","12.848"
"1086","2026-07-19T01:55:24.7820264+00:00","0.7918","256.137","256.016","46","600","28","2155.5","959.723","18","1824.961","690.859","9","74.402","12.848"
"1087","2026-07-19T01:55:25.7949020+00:00","0.0771","256.277","256.152","46","600","28","2155.641","959.859","18","1824.961","690.859","9","74.402","12.848"
"1088","2026-07-19T01:55:26.7953695+00:00","0.7028","256.242","256.074","44","596","28","2155.605","959.781","18","1824.961","690.859","9","74.402","12.848"
"1089","2026-07-19T01:55:27.7909366+00:00","0.3139","256.098","255.977","46","600","28","2155.539","959.762","18","1824.961","690.859","9","74.402","12.848"
"1090","2026-07-19T01:55:28.7832615+00:00","0.866","255.996","255.836","44","596","28","2155.359","959.543","18","1824.961","690.859","9","74.402","12.848"
"1091","2026-07-19T01:55:29.7918511+00:00","0.1549","255.559","255.391","44","596","28","2155.367","959.598","18","1824.961","690.859","9","74.402","12.848"
"1092","2026-07-19T01:55:30.7868077+00:00","0.5496","255.496","255.32","44","596","28","2154.859","959.027","18","1824.961","690.859","9","74.402","12.848"
"1093","2026-07-19T01:55:31.7867049+00:00","0.5469","255.715","255.539","44","596","28","2155.086","959.254","18","1824.961","690.859","9","74.402","12.848"
"1094","2026-07-19T01:55:32.7877219+00:00","0.1561","254.395","254.141","44","596","28","2154.867","959.035","18","1824.961","690.859","9","74.402","12.848"
"1095","2026-07-19T01:55:33.7977675+00:00","0.5414","255.676","255.547","46","600","28","2155.312","959.535","18","1824.961","690.859","9","74.402","12.848"
"1096","2026-07-19T01:55:34.7951088+00:00","0","255.379","255.223","45","598","28","2156.23","960.449","18","1824.961","690.859","9","74.402","12.848"
"1097","2026-07-19T01:55:35.7992054+00:00","0.9337","254.445","254.219","45","598","28","2155.117","959.34","18","1824.961","690.859","9","74.402","12.848"
"1098","2026-07-19T01:55:36.7972378+00:00","0.1566","254.25","254.051","46","598","28","2153.867","958.02","18","1824.961","690.859","9","74.402","12.848"
"1099","2026-07-19T01:55:37.7916164+00:00","0.6285","256.297","256.129","44","596","28","2153.695","957.785","18","1824.961","690.859","9","74.402","12.848"
"1100","2026-07-19T01:55:38.7849221+00:00","0.3933","256.281","256.156","46","600","28","2155.777","959.996","18","1824.961","690.859","9","74.402","12.848"
"1101","2026-07-19T01:55:39.7958010+00:00","0.3091","256.32","256.164","44","596","28","2155.688","959.875","18","1824.961","690.859","9","74.402","12.848"
"1102","2026-07-19T01:55:40.7905601+00:00","0.1571","256.461","256.359","47","602","29","2155.801","959.988","18","1824.961","690.859","9","74.402","12.848"
"1103","2026-07-19T01:55:41.7910484+00:00","0.7028","256.438","256.32","45","598","28","2155.801","960.027","18","1824.961","690.859","9","74.402","12.848"
"1104","2026-07-19T01:55:42.7888448+00:00","0.5481","256.234","256.109","46","600","28","2155.609","959.828","18","1824.961","690.859","9","74.402","12.848"
"1105","2026-07-19T01:55:43.7921762+00:00","1.0901","256.359","256.266","46","598","28","2155.723","959.973","18","1824.961","690.859","9","74.402","12.848"
"1106","2026-07-19T01:55:44.7838061+00:00","0.2364","256.199","256.074","46","600","28","2155.699","959.918","18","1824.961","690.859","9","74.402","12.848"
"1107","2026-07-19T01:55:45.7930483+00:00","0.6967","256.332","256.25","46","600","28","2155.703","959.965","18","1824.961","690.859","9","74.402","12.848"
"1108","2026-07-19T01:55:46.7969446+00:00","0.1556","256.133","255.98","45","598","28","2155.516","959.707","18","1824.961","690.859","9","74.402","12.848"
"1109","2026-07-19T01:55:47.7979408+00:00","0.2341","256.039","255.918","46","600","28","2155.402","959.625","18","1824.961","690.859","9","74.402","12.848"
"1110","2026-07-19T01:55:48.7956616+00:00","0.4698","256.035","255.859","44","596","28","2155.484","959.652","18","1824.961","690.859","9","74.402","12.848"
"1111","2026-07-19T01:55:49.7885516+00:00","0.6295","255.891","255.723","44","596","28","2155.258","959.434","18","1824.961","690.859","9","74.402","12.848"
"1112","2026-07-19T01:55:50.7936735+00:00","0.4664","256.18","256.027","45","598","28","2155.547","959.738","18","1824.961","690.859","9","74.402","12.848"
"1113","2026-07-19T01:55:51.7896594+00:00","0.3922","256.016","255.898","46","600","28","2155.387","959.613","18","1824.961","690.859","9","74.402","12.848"
"1114","2026-07-19T01:55:52.7847545+00:00","1.0206","256.324","256.211","46","600","28","2155.691","959.918","18","1824.961","690.859","9","74.402","12.848"
"1115","2026-07-19T01:55:53.7986899+00:00","0.2312","256.051","255.926","46","600","28","2155.438","959.656","18","1824.961","690.859","9","74.402","12.848"
"1116","2026-07-19T01:55:54.7918498+00:00","1.0226","256.227","256.117","46","600","28","2155.633","959.859","18","1824.961","690.859","9","74.402","12.848"
"1117","2026-07-19T01:55:55.7850782+00:00","0.3933","255.68","255.527","45","598","28","2155.043","959.234","18","1824.961","690.859","9","74.402","12.848"
"1118","2026-07-19T01:55:56.7929338+00:00","0.4651","255.719","255.609","46","598","28","2155.09","959.324","18","1824.961","690.859","9","74.402","12.848"
"1119","2026-07-19T01:55:57.7867390+00:00","0.2358","255.586","255.41","44","596","28","2154.949","959.117","18","1824.961","690.859","9","74.402","12.848"
"1120","2026-07-19T01:55:58.7879463+00:00","0.4682","254.52","254.293","44","596","28","2155.004","959.184","18","1824.961","690.859","9","74.402","12.848"
"1121","2026-07-19T01:55:59.7879653+00:00","0.3906","255.422","255.266","45","598","28","2155.141","959.336","18","1824.961","690.859","9","74.402","12.848"
"1122","2026-07-19T01:56:00.7952413+00:00","0.698","256.168","256.074","46","600","28","2155.547","959.793","18","1824.961","690.859","9","74.402","12.848"
"1123","2026-07-19T01:56:01.7865049+00:00","0.6305","254.504","254.309","46","600","28","2154.984","959.203","18","1824.961","690.859","9","74.402","12.848"
"1124","2026-07-19T01:56:02.7995818+00:00","0.694","255.965","255.883","46","600","28","2155.383","959.641","18","1824.961","690.859","9","74.402","12.848"
"1125","2026-07-19T01:56:03.7972542+00:00","0.2349","255.797","255.676","46","600","28","2155.223","959.445","18","1824.961","690.859","9","74.402","12.848"
